date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,latitude,longitude,District
2025-01-15,24.21,27.87,21.95,2.83,9.31,9.84,78.48,Sivaganga
2025-01-16,23.82,27.25,21.8,0.09,14.91,9.84,78.48,Sivaganga
2025-01-17,23.69,28.16,20.43,0.0,20.71,9.84,78.48,Sivaganga
2025-01-18,23.3,26.61,20.84,9.66,11.18,9.84,78.48,Sivaganga
2025-01-19,24.4,27.15,22.36,12.29,7.79,9.84,78.48,Sivaganga
2025-01-20,24.62,29.06,21.12,1.13,13.44,9.84,78.48,Sivaganga
2025-01-21,23.65,28.54,19.63,0.08,18.98,9.84,78.48,Sivaganga
2025-01-22,24.36,29.26,20.37,0.54,10.71,9.84,78.48,Sivaganga
2025-01-23,24.38,29.17,21.07,0.96,15.39,9.84,78.48,Sivaganga
2025-01-24,23.76,28.74,20.11,0.0,18.99,9.84,78.48,Sivaganga
2025-01-25,24.25,29.11,20.95,0.0,15.28,9.84,78.48,Sivaganga
2025-01-26,23.61,28.81,20.41,0.0,20.35,9.84,78.48,Sivaganga
2025-01-27,23.93,29.29,19.56,0.0,20.81,9.84,78.48,Sivaganga
2025-01-28,24.23,29.54,19.17,0.0,19.88,9.84,78.48,Sivaganga
2025-01-29,24.11,29.6,18.95,0.0,14.6,9.84,78.48,Sivaganga
2025-01-30,24.4,27.92,21.23,0.26,11.57,9.84,78.48,Sivaganga
2025-01-31,25.74,30.03,22.76,0.24,16.26,9.84,78.48,Sivaganga
2025-02-01,26.48,31.23,22.87,0.14,20.41,9.84,78.48,Sivaganga
2025-02-02,26.36,31.86,22.47,0.04,21.89,9.84,78.48,Sivaganga
2025-02-03,25.4,31.42,20.83,0.0,23.32,9.84,78.48,Sivaganga
2025-02-04,24.58,31.09,19.14,0.0,22.36,9.84,78.48,Sivaganga
2025-02-05,24.91,30.97,20.39,0.0,19.65,9.84,78.48,Sivaganga
2025-02-06,25.15,31.23,20.56,0.0,21.58,9.84,78.48,Sivaganga
2025-02-07,24.82,31.38,19.82,0.0,22.55,9.84,78.48,Sivaganga
2025-02-08,25.3,31.3,20.55,0.0,19.36,9.84,78.48,Sivaganga
2025-02-09,25.71,31.89,20.96,0.0,20.72,9.84,78.48,Sivaganga
2025-02-10,25.78,32.11,21.08,0.0,20.63,9.84,78.48,Sivaganga
2025-02-11,25.64,32.36,19.81,0.0,23.98,9.84,78.48,Sivaganga
2025-02-12,25.79,32.79,20.57,0.0,21.61,9.84,78.48,Sivaganga
2025-02-13,25.29,33.08,19.74,0.0,24.78,9.84,78.48,Sivaganga
2025-02-14,25.33,33.39,19.45,0.0,25.38,9.84,78.48,Sivaganga
2025-02-15,26.11,33.77,19.81,0.0,25.1,9.84,78.48,Sivaganga
2025-02-16,26.1,33.32,20.1,0.0,25.31,9.84,78.48,Sivaganga
2025-02-17,25.88,33.21,20.35,0.0,24.87,9.84,78.48,Sivaganga
2025-02-18,25.93,33.38,19.75,0.0,24.69,9.84,78.48,Sivaganga
2025-02-19,26.31,33.76,20.33,0.0,24.01,9.84,78.48,Sivaganga
2025-02-20,26.58,33.94,20.72,0.0,23.97,9.84,78.48,Sivaganga
2025-02-21,26.91,34.44,20.85,0.0,24.38,9.84,78.48,Sivaganga
2025-02-22,27.36,34.71,22.05,0.0,24.47,9.84,78.48,Sivaganga
2025-02-23,27.53,35.29,21.37,0.0,25.08,9.84,78.48,Sivaganga
2025-02-24,27.45,34.63,22.03,0.0,24.04,9.84,78.48,Sivaganga
2025-02-25,27.38,34.05,22.31,1.48,12.91,9.84,78.48,Sivaganga
2025-02-26,27.65,33.44,23.43,3.5,15.77,9.84,78.48,Sivaganga
2025-02-27,27.79,34.35,23.19,2.11,20.39,9.84,78.48,Sivaganga
2025-02-28,26.7,31.72,22.7,12.81,17.53,9.84,78.48,Sivaganga
2025-03-01,27.59,32.07,24.49,12.42,17.79,9.84,78.48,Sivaganga
2025-03-02,28.18,33.6,23.86,1.32,18.86,9.84,78.48,Sivaganga
2025-03-03,28.59,34.8,24.3,0.01,17.99,9.84,78.48,Sivaganga
2025-03-04,28.25,35.64,23.34,0.0,23.15,9.84,78.48,Sivaganga
2025-03-05,27.97,35.87,22.22,0.0,25.9,9.84,78.48,Sivaganga
2025-03-06,28.57,36.46,22.13,0.0,25.38,9.84,78.48,Sivaganga
2025-03-07,28.92,35.74,23.33,0.0,24.21,9.84,78.48,Sivaganga
2025-03-08,29.17,36.18,24.24,0.0,23.1,9.84,78.48,Sivaganga
2025-03-09,27.88,35.04,22.39,0.0,25.3,9.84,78.48,Sivaganga
2025-03-10,28.03,35.62,21.6,0.23,24.44,9.84,78.48,Sivaganga
2025-03-11,27.47,31.72,24.58,16.42,6.6,9.84,78.48,Sivaganga
2025-03-12,26.81,29.72,24.51,12.89,11.33,9.84,78.48,Sivaganga
2025-03-13,28.37,35.27,23.21,1.12,25.57,9.84,78.48,Sivaganga
2025-03-14,28.82,35.74,23.27,0.0,25.4,9.84,78.48,Sivaganga
2025-03-15,29.23,36.27,24.29,0.0,25.26,9.84,78.48,Sivaganga
2025-03-16,29.05,34.7,24.87,0.59,20.82,9.84,78.48,Sivaganga
2025-03-17,29.6,35.46,25.75,0.54,22.9,9.84,78.48,Sivaganga
2025-03-18,29.85,35.81,26.02,0.25,25.46,9.84,78.48,Sivaganga
2025-03-19,29.43,34.42,26.1,0.22,23.18,9.84,78.48,Sivaganga
2025-03-20,29.51,34.56,25.87,0.08,25.27,9.84,78.48,Sivaganga
2025-03-21,29.75,35.02,25.8,0.15,20.13,9.84,78.48,Sivaganga
2025-03-22,29.73,34.87,25.4,0.4,18.41,9.84,78.48,Sivaganga
2025-03-23,29.25,33.35,26.04,1.13,22.5,9.84,78.48,Sivaganga
2025-03-24,29.69,35.73,25.25,0.23,23.9,9.84,78.48,Sivaganga
2025-03-25,29.6,36.85,24.5,0.19,25.18,9.84,78.48,Sivaganga
2025-03-26,29.47,36.7,23.43,0.02,24.66,9.84,78.48,Sivaganga
2025-03-27,30.47,37.66,24.04,0.02,22.39,9.84,78.48,Sivaganga
2025-03-28,30.31,36.66,25.89,0.0,20.3,9.84,78.48,Sivaganga
2025-03-29,29.73,37.76,23.67,0.0,24.73,9.84,78.48,Sivaganga
2025-03-30,29.45,37.18,24.04,0.0,24.71,9.84,78.48,Sivaganga
2025-03-31,29.76,36.19,24.63,0.0,23.51,9.84,78.48,Sivaganga
2025-04-01,29.81,35.26,25.51,0.01,21.39,9.84,78.48,Sivaganga
2025-04-02,29.59,34.6,26.22,7.32,20.93,9.84,78.48,Sivaganga
2025-04-03,28.07,31.93,25.25,32.08,20.61,9.84,78.48,Sivaganga
2025-04-04,29.68,36.08,24.26,0.86,20.46,9.84,78.48,Sivaganga
2025-04-05,29.67,35.33,25.2,4.13,23.28,9.84,78.48,Sivaganga
2025-04-06,29.0,32.98,25.56,9.27,23.41,9.84,78.48,Sivaganga
2025-04-07,28.3,31.13,26.4,9.35,23.71,9.84,78.48,Sivaganga
2025-04-08,29.59,34.71,25.43,0.01,24.79,9.84,78.48,Sivaganga
2025-04-09,29.03,33.51,25.56,0.04,22.66,9.84,78.48,Sivaganga
2025-04-10,30.48,36.28,25.18,0.01,18.67,9.84,78.48,Sivaganga
2025-04-11,30.34,36.32,25.39,3.66,23.34,9.84,78.48,Sivaganga
2025-04-12,30.3,36.12,25.7,2.0,23.63,9.84,78.48,Sivaganga
2025-04-13,31.18,37.81,25.54,0.19,24.41,9.84,78.48,Sivaganga
2025-04-14,30.9,37.05,26.02,0.5,24.47,9.84,78.48,Sivaganga
2025-04-15,29.58,33.9,26.9,1.29,24.83,9.84,78.48,Sivaganga
2025-04-16,30.73,36.88,26.08,0.3,23.7,9.84,78.48,Sivaganga
2025-04-17,30.56,35.7,26.73,0.17,23.19,9.84,78.48,Sivaganga
2025-04-18,31.34,36.89,26.8,0.02,23.67,9.84,78.48,Sivaganga
2025-04-19,31.27,36.62,26.72,0.0,22.82,9.84,78.48,Sivaganga
2025-04-20,30.37,34.26,26.98,0.11,23.25,9.84,78.48,Sivaganga
2025-04-21,30.55,34.98,26.44,0.14,22.78,9.84,78.48,Sivaganga
2025-04-22,30.57,35.49,26.55,0.19,21.85,9.84,78.48,Sivaganga
2025-04-23,30.66,36.36,26.14,0.12,22.76,9.84,78.48,Sivaganga
2025-04-24,31.43,36.94,26.6,0.01,23.32,9.84,78.48,Sivaganga
2025-04-25,30.79,34.35,27.9,0.01,21.17,9.84,78.48,Sivaganga
2025-04-26,29.98,32.56,27.77,0.86,17.01,9.84,78.48,Sivaganga
2025-04-27,29.29,31.93,27.25,4.89,19.29,9.84,78.48,Sivaganga
2025-04-28,29.25,33.04,26.17,6.36,20.03,9.84,78.48,Sivaganga
2025-04-29,29.59,33.75,26.64,4.17,21.09,9.84,78.48,Sivaganga
2025-04-30,29.63,33.22,26.44,0.89,23.35,9.84,78.48,Sivaganga
2025-05-01,30.33,34.84,26.65,0.0,20.68,9.84,78.48,Sivaganga
2025-05-02,30.64,35.06,26.37,0.02,21.81,9.84,78.48,Sivaganga
2025-05-03,30.66,34.74,27.68,0.03,24.32,9.84,78.48,Sivaganga
2025-05-04,30.82,34.78,27.34,2.07,24.25,9.84,78.48,Sivaganga
2025-05-05,29.95,33.21,27.31,5.27,23.92,9.84,78.48,Sivaganga
2025-05-06,31.19,36.75,26.28,1.68,22.68,9.84,78.48,Sivaganga
2025-05-07,30.18,34.26,26.66,2.77,22.6,9.84,78.48,Sivaganga
2025-05-08,30.92,36.86,25.99,0.87,23.94,9.84,78.48,Sivaganga
2025-05-09,30.84,35.38,27.32,0.47,23.15,9.84,78.48,Sivaganga
2025-05-10,31.33,36.22,27.28,0.64,21.4,9.84,78.48,Sivaganga
2025-05-11,31.96,37.1,27.71,0.37,23.14,9.84,78.48,Sivaganga
2025-05-12,32.24,37.33,27.55,0.08,25.03,9.84,78.48,Sivaganga
2025-05-13,31.78,36.56,28.28,1.34,25.23,9.84,78.48,Sivaganga
2025-05-14,30.5,34.13,27.87,7.01,22.24,9.84,78.48,Sivaganga
2025-05-15,30.67,36.64,26.05,12.7,20.9,9.84,78.48,Sivaganga
2025-05-16,31.38,37.1,27.04,2.95,22.24,9.84,78.48,Sivaganga
2025-05-17,28.86,33.69,26.46,12.81,9.44,9.84,78.48,Sivaganga
2025-05-18,28.39,30.99,25.93,28.25,17.12,9.84,78.48,Sivaganga
2025-05-19,29.38,33.86,26.21,10.31,17.62,9.84,78.48,Sivaganga
2025-05-20,29.35,33.73,25.74,0.34,20.81,9.84,78.48,Sivaganga
2025-05-21,30.31,36.93,25.5,0.78,23.24,9.84,78.48,Sivaganga
2025-05-22,30.88,37.02,25.41,0.33,21.49,9.84,78.48,Sivaganga
2025-05-23,30.25,34.76,26.5,2.16,23.34,9.84,78.48,Sivaganga
2025-05-24,30.31,34.91,26.46,1.51,16.83,9.84,78.48,Sivaganga
2025-05-25,29.66,33.53,26.8,0.6,12.9,9.84,78.48,Sivaganga
2025-05-26,30.32,35.61,26.13,1.3,13.26,9.84,78.48,Sivaganga
2025-05-27,30.26,34.82,26.78,0.61,16.5,9.84,78.48,Sivaganga
2025-05-28,31.31,36.43,27.65,0.09,20.28,9.84,78.48,Sivaganga
2025-05-29,30.22,34.55,27.34,0.87,17.28,9.84,78.48,Sivaganga
2025-05-30,29.24,32.8,26.72,0.5,14.77,9.84,78.48,Sivaganga
2025-05-31,30.6,37.42,25.62,0.03,14.02,9.84,78.48,Sivaganga
2025-06-01,31.21,38.46,25.2,0.26,22.03,9.84,78.48,Sivaganga
2025-06-02,30.91,35.69,26.32,0.17,21.57,9.84,78.48,Sivaganga
2025-06-03,30.76,36.04,26.39,0.06,21.16,9.84,78.48,Sivaganga
2025-06-04,30.66,36.43,25.99,0.63,21.3,9.84,78.48,Sivaganga
2025-06-05,31.2,38.1,24.79,0.14,23.86,9.84,78.48,Sivaganga
2025-06-06,30.91,35.62,27.52,0.98,20.53,9.84,78.48,Sivaganga
2025-06-07,31.11,36.17,27.21,0.62,22.77,9.84,78.48,Sivaganga
2025-06-08,31.77,37.03,27.49,0.1,22.62,9.84,78.48,Sivaganga
2025-06-09,29.17,32.21,27.37,1.36,21.13,9.84,78.48,Sivaganga
2025-06-10,30.75,37.14,26.42,1.05,20.81,9.84,78.48,Sivaganga
2025-06-11,29.92,34.71,26.09,1.99,18.61,9.84,78.48,Sivaganga
2025-06-12,30.62,36.23,25.75,0.63,20.25,9.84,78.48,Sivaganga
2025-06-13,30.84,37.28,26.44,0.34,20.08,9.84,78.48,Sivaganga
2025-06-14,29.57,33.81,26.5,1.28,19.09,9.84,78.48,Sivaganga
2025-06-15,28.8,32.95,25.76,1.08,20.07,9.84,78.48,Sivaganga
2025-06-16,30.62,37.28,25.55,0.07,15.96,9.84,78.48,Sivaganga
2025-06-17,30.01,34.35,26.37,0.13,19.64,9.84,78.48,Sivaganga
2025-06-18,30.68,36.22,25.67,0.04,21.07,9.84,78.48,Sivaganga
2025-06-19,30.93,36.4,26.61,0.01,21.19,9.84,78.48,Sivaganga
2025-06-20,30.17,35.81,25.81,0.03,22.61,9.84,78.48,Sivaganga
2025-06-21,30.04,34.49,25.85,0.01,21.7,9.84,78.48,Sivaganga
2025-06-22,30.16,35.17,25.98,5.25,20.09,9.84,78.48,Sivaganga
2025-06-23,30.13,36.5,25.45,0.32,16.06,9.84,78.48,Sivaganga
2025-06-24,30.57,36.6,25.07,0.02,22.44,9.84,78.48,Sivaganga
2025-06-25,30.62,35.84,26.97,0.16,18.77,9.84,78.48,Sivaganga
2025-06-26,30.42,35.2,26.9,0.01,17.75,9.84,78.48,Sivaganga
2025-06-27,30.85,37.27,26.29,0.03,22.66,9.84,78.48,Sivaganga
2025-06-28,30.48,35.59,26.87,0.7,20.25,9.84,78.48,Sivaganga
2025-06-29,30.81,36.79,26.25,0.06,20.67,9.84,78.48,Sivaganga
2025-06-30,30.35,35.17,26.37,0.0,21.62,9.84,78.48,Sivaganga
2025-07-01,30.34,34.87,26.26,0.0,19.78,9.84,78.48,Sivaganga
2025-07-02,30.83,37.43,25.94,0.01,18.8,9.84,78.48,Sivaganga
2025-07-03,31.19,38.3,25.53,0.0,16.94,9.84,78.48,Sivaganga
2025-07-04,30.69,35.66,26.27,0.0,23.55,9.84,78.48,Sivaganga
2025-07-05,31.48,37.67,25.98,0.0,23.0,9.84,78.48,Sivaganga
2025-07-06,31.68,37.56,26.61,0.0,23.98,9.84,78.48,Sivaganga
2025-07-07,31.74,37.65,26.68,0.0,23.32,9.84,78.48,Sivaganga
2025-07-08,32.1,37.94,26.85,0.0,22.37,9.84,78.48,Sivaganga
2025-07-09,32.56,39.18,26.63,0.01,22.32,9.84,78.48,Sivaganga
2025-07-10,32.43,37.88,27.51,0.06,21.71,9.84,78.48,Sivaganga
2025-07-11,31.91,35.92,28.49,0.19,20.87,9.84,78.48,Sivaganga
2025-07-12,31.83,36.85,27.9,0.4,22.13,9.84,78.48,Sivaganga
2025-07-13,31.01,34.77,27.68,0.01,21.48,9.84,78.48,Sivaganga
2025-07-14,31.62,37.49,27.26,0.0,22.83,9.84,78.48,Sivaganga
2025-07-15,31.65,36.98,26.88,0.0,22.05,9.84,78.48,Sivaganga
2025-07-16,31.47,36.79,27.49,1.32,18.28,9.84,78.48,Sivaganga
2025-07-17,31.12,36.78,26.61,0.1,19.03,9.84,78.48,Sivaganga
2025-07-18,30.71,35.86,27.33,0.1,16.81,9.84,78.48,Sivaganga
2025-07-19,29.9,34.71,25.53,0.34,14.18,9.84,78.48,Sivaganga
2025-07-20,29.75,34.83,24.94,0.05,14.17,9.84,78.48,Sivaganga
2025-07-21,31.21,36.96,25.57,0.1,16.79,9.84,78.48,Sivaganga
2025-07-22,31.68,38.12,26.35,0.04,16.89,9.84,78.48,Sivaganga
2025-07-23,31.52,37.46,26.72,1.05,18.0,9.84,78.48,Sivaganga
2025-07-24,31.75,37.83,26.86,0.14,13.72,9.84,78.48,Sivaganga
2025-07-25,30.7,36.28,26.71,0.01,15.91,9.84,78.48,Sivaganga
2025-07-26,29.87,34.59,25.71,0.15,15.47,9.84,78.48,Sivaganga
2025-07-27,31.08,37.54,26.08,0.08,22.76,9.84,78.48,Sivaganga
2025-07-28,31.92,39.12,25.35,0.0,22.36,9.84,78.48,Sivaganga
2025-07-29,32.31,39.77,26.55,0.0,24.1,9.84,78.48,Sivaganga
2025-07-30,32.75,39.93,26.17,0.0,21.67,9.84,78.48,Sivaganga
2025-07-31,32.29,36.55,28.28,0.31,18.26,9.84,78.48,Sivaganga
2025-08-01,30.49,36.07,27.44,4.33,19.03,9.84,78.48,Sivaganga
2025-08-02,27.78,30.02,26.11,7.79,18.19,9.84,78.48,Sivaganga
2025-08-03,28.2,31.49,25.63,3.23,8.79,9.84,78.48,Sivaganga
2025-08-04,29.49,34.3,25.59,3.49,22.32,9.84,78.48,Sivaganga
2025-08-05,29.89,35.19,26.33,6.92,18.01,9.84,78.48,Sivaganga
2025-08-06,30.29,35.98,25.9,2.74,21.48,9.84,78.48,Sivaganga
2025-08-07,30.1,35.1,25.91,0.2,21.8,9.84,78.48,Sivaganga
2025-08-08,29.03,32.37,26.62,2.52,16.35,9.84,78.48,Sivaganga
2025-08-09,27.93,30.64,26.17,2.02,15.8,9.84,78.48,Sivaganga
2025-08-10,27.82,30.88,25.39,17.71,17.83,9.84,78.48,Sivaganga
2025-08-11,28.74,34.11,25.09,1.55,12.71,9.84,78.48,Sivaganga
2025-08-12,29.06,34.85,24.34,0.68,16.35,9.84,78.48,Sivaganga
2025-08-13,29.15,34.46,24.64,0.45,17.25,9.84,78.48,Sivaganga
2025-08-14,29.45,36.66,24.37,0.25,19.71,9.84,78.48,Sivaganga
2025-08-15,29.68,36.39,24.5,1.26,16.28,9.84,78.48,Sivaganga
2025-08-16,28.88,33.36,25.33,0.58,18.1,9.84,78.48,Sivaganga
2025-08-17,29.2,34.54,25.09,0.18,14.83,9.84,78.48,Sivaganga
2025-08-18,29.72,35.3,25.24,0.01,19.44,9.84,78.48,Sivaganga
2025-08-19,30.68,38.0,24.76,0.0,24.71,9.84,78.48,Sivaganga
2025-08-20,29.7,35.31,25.35,0.0,24.56,9.84,78.48,Sivaganga
2025-08-21,30.65,37.36,24.5,0.32,24.56,9.84,78.48,Sivaganga
2025-08-22,29.99,35.03,26.11,3.86,18.53,9.84,78.48,Sivaganga
2025-08-23,29.25,34.02,25.85,4.29,13.57,9.84,78.48,Sivaganga
2025-08-24,29.38,34.85,25.4,4.86,23.65,9.84,78.48,Sivaganga
2025-08-25,29.94,34.83,25.94,2.1,24.49,9.84,78.48,Sivaganga
2025-08-26,31.2,37.7,26.15,0.22,23.45,9.84,78.48,Sivaganga
2025-08-27,30.32,36.23,25.91,0.25,18.07,9.84,78.48,Sivaganga
2025-08-28,29.48,33.95,25.99,0.17,21.87,9.84,78.48,Sivaganga
2025-08-29,30.86,37.94,25.39,0.1,23.51,9.84,78.48,Sivaganga
2025-08-30,30.21,35.74,25.48,1.93,22.73,9.84,78.48,Sivaganga
2025-08-31,30.08,34.91,25.97,1.62,20.75,9.84,78.48,Sivaganga
2025-09-01,30.65,36.1,26.58,0.56,19.66,9.84,78.48,Sivaganga
2025-09-02,31.24,38.23,25.64,0.06,22.1,9.84,78.48,Sivaganga
2025-09-03,29.65,34.87,25.85,0.01,21.64,9.84,78.48,Sivaganga
2025-09-04,30.57,35.38,25.76,0.0,23.67,9.84,78.48,Sivaganga
2025-09-05,31.07,36.52,25.76,1.31,19.59,9.84,78.48,Sivaganga
2025-09-06,31.26,36.9,26.72,0.89,18.39,9.84,78.48,Sivaganga
2025-09-07,28.92,31.34,27.3,6.7,18.87,9.84,78.48,Sivaganga
2025-09-08,29.49,34.83,25.95,2.1,17.09,9.84,78.48,Sivaganga
2025-09-09,29.72,34.38,26.84,2.37,18.05,9.84,78.48,Sivaganga
2025-09-10,28.84,31.97,26.58,22.27,21.09,9.84,78.48,Sivaganga
2025-09-11,28.54,32.25,25.4,6.34,19.5,9.84,78.48,Sivaganga
2025-09-12,28.94,31.81,26.28,3.43,23.79,9.84,78.48,Sivaganga
2025-09-13,29.54,33.56,25.85,0.09,21.33,9.84,78.48,Sivaganga
2025-09-14,29.93,35.6,25.46,0.16,22.03,9.84,78.48,Sivaganga
2025-09-15,30.37,36.09,25.87,2.54,22.66,9.84,78.48,Sivaganga
2025-09-16,28.95,33.31,25.96,7.79,20.49,9.84,78.48,Sivaganga
2025-09-17,28.19,30.85,26.08,11.91,6.35,9.84,78.48,Sivaganga
2025-09-18,28.48,32.5,24.83,3.39,15.14,9.84,78.48,Sivaganga
2025-09-19,28.49,32.46,25.12,2.56,13.95,9.84,78.48,Sivaganga
2025-09-20,29.0,34.22,23.73,0.53,20.72,9.84,78.48,Sivaganga
2025-09-21,30.21,36.25,25.17,0.39,18.66,9.84,78.48,Sivaganga
2025-09-22,29.99,35.1,25.89,0.44,22.67,9.84,78.48,Sivaganga
2025-09-23,30.0,34.56,26.03,0.12,19.22,9.84,78.48,Sivaganga
2025-09-24,29.79,35.34,25.65,0.19,14.91,9.84,78.48,Sivaganga
2025-09-25,28.88,33.6,25.34,8.94,17.02,9.84,78.48,Sivaganga
2025-09-26,28.7,34.63,24.7,1.41,19.38,9.84,78.48,Sivaganga
2025-09-27,29.18,35.88,23.6,0.22,21.21,9.84,78.48,Sivaganga
2025-09-28,28.43,33.67,24.35,0.0,18.53,9.84,78.48,Sivaganga
2025-09-29,29.47,35.82,24.49,0.0,20.89,9.84,78.48,Sivaganga
2025-09-30,29.42,34.74,24.39,0.0,19.38,9.84,78.48,Sivaganga
2025-10-01,28.68,33.56,24.19,4.25,23.48,9.84,78.48,Sivaganga
2025-10-02,27.72,31.45,25.05,1.71,22.76,9.84,78.48,Sivaganga
2025-10-03,28.63,33.86,24.85,7.42,21.36,9.84,78.48,Sivaganga
2025-10-04,26.55,29.58,25.06,25.13,10.04,9.84,78.48,Sivaganga
2025-10-05,27.59,32.62,23.9,7.68,13.98,9.84,78.48,Sivaganga
2025-10-06,28.08,32.8,24.43,7.97,20.43,9.84,78.48,Sivaganga
2025-10-07,28.13,32.68,24.93,4.97,20.44,9.84,78.48,Sivaganga
2025-10-08,27.91,32.32,24.97,4.13,16.08,9.84,78.48,Sivaganga
2025-10-09,27.72,32.19,25.07,6.15,17.59,9.84,78.48,Sivaganga
2025-10-10,27.71,32.23,24.3,2.88,14.0,9.84,78.48,Sivaganga
2025-10-11,28.21,33.15,24.39,1.52,19.68,9.84,78.48,Sivaganga
2025-10-12,28.27,32.97,24.85,6.53,20.22,9.84,78.48,Sivaganga
2025-10-13,28.18,32.81,25.26,9.14,19.48,9.84,78.48,Sivaganga
2025-10-14,27.47,31.5,24.59,10.93,11.64,9.84,78.48,Sivaganga
2025-10-15,26.66,29.47,24.26,16.05,13.96,9.84,78.48,Sivaganga
2025-10-16,26.84,29.9,24.98,10.82,12.72,9.84,78.48,Sivaganga
2025-10-17,27.41,30.68,25.52,13.86,14.14,9.84,78.48,Sivaganga
2025-10-18,26.69,28.43,25.62,42.09,17.18,9.84,78.48,Sivaganga
2025-10-19,26.8,29.45,24.91,13.61,18.06,9.84,78.48,Sivaganga
2025-10-20,26.96,29.74,25.01,10.46,5.11,9.84,78.48,Sivaganga
2025-10-21,25.46,26.05,24.98,79.3,4.55,9.84,78.48,Sivaganga
2025-10-22,26.24,29.84,23.87,14.91,20.15,9.84,78.48,Sivaganga
2025-10-23,26.2,29.32,24.01,1.72,17.18,9.84,78.48,Sivaganga
2025-10-24,26.57,29.39,23.67,1.65,6.94,9.84,78.48,Sivaganga
2025-10-25,27.46,31.4,24.46,2.14,16.46,9.84,78.48,Sivaganga
2025-10-26,27.4,30.75,24.77,2.54,14.12,9.84,78.48,Sivaganga
2025-10-27,26.18,29.16,24.53,10.15,7.12,9.84,78.48,Sivaganga
2025-10-28,26.55,30.66,23.65,4.6,14.81,9.84,78.48,Sivaganga
2025-10-29,27.38,32.17,23.84,2.17,21.91,9.84,78.48,Sivaganga
2025-10-30,27.39,32.12,23.32,1.41,21.8,9.84,78.48,Sivaganga
2025-10-31,27.87,32.88,23.77,0.22,22.08,9.84,78.48,Sivaganga
2025-11-01,27.94,32.7,24.68,0.13,22.06,9.84,78.48,Sivaganga
2025-11-02,28.11,33.19,23.92,0.64,21.87,9.84,78.48,Sivaganga
2025-11-03,27.75,32.91,23.98,5.48,20.07,9.84,78.48,Sivaganga
2025-11-04,27.98,32.3,24.51,3.94,19.73,9.84,78.48,Sivaganga
2025-11-05,27.71,31.99,24.96,4.8,18.97,9.84,78.48,Sivaganga
2025-11-06,26.86,30.46,23.94,7.65,17.63,9.84,78.48,Sivaganga
2025-11-07,27.03,30.77,24.3,9.53,15.68,9.84,78.48,Sivaganga
2025-11-08,26.58,30.08,23.72,1.6,16.61,9.84,78.48,Sivaganga
2025-11-09,26.38,30.21,22.75,0.57,8.84,9.84,78.48,Sivaganga
2025-11-10,26.43,30.03,23.37,2.7,15.76,9.84,78.48,Sivaganga
2025-11-11,26.49,30.1,23.46,3.92,-999.0,9.84,78.48,Sivaganga
2025-11-12,26.08,29.98,23.26,5.72,-999.0,9.84,78.48,Sivaganga
2025-11-13,26.1,30.24,23.14,7.43,-999.0,9.84,78.48,Sivaganga
2025-11-14,-999.0,-999.0,-999.0,-999.0,-999.0,9.84,78.48,Sivaganga
2025-11-15,-999.0,-999.0,-999.0,-999.0,-999.0,9.84,78.48,Sivaganga
2025-11-16,-999.0,-999.0,-999.0,-999.0,-999.0,9.84,78.48,Sivaganga
2025-01-01,25.19,28.07,23.2,0.37,18.87,9.38,78.83,Ramanathapuram
2025-01-02,24.72,27.89,22.19,0.01,17.75,9.38,78.83,Ramanathapuram
2025-01-03,24.6,27.78,22.53,0.0,18.99,9.38,78.83,Ramanathapuram
2025-01-04,24.28,27.77,21.79,0.03,20.28,9.38,78.83,Ramanathapuram
2025-01-05,24.56,28.11,21.17,0.0,20.36,9.38,78.83,Ramanathapuram
2025-01-06,24.22,27.42,21.26,0.0,19.5,9.38,78.83,Ramanathapuram
2025-01-07,24.78,28.14,21.68,0.39,16.42,9.38,78.83,Ramanathapuram
2025-01-08,24.65,28.12,21.93,0.09,16.42,9.38,78.83,Ramanathapuram
2025-01-09,24.67,28.23,21.4,0.02,18.98,9.38,78.83,Ramanathapuram
2025-01-10,25.32,28.85,22.41,0.03,14.24,9.38,78.83,Ramanathapuram
2025-01-11,25.1,28.3,23.04,1.07,12.13,9.38,78.83,Ramanathapuram
2025-01-12,25.2,28.16,22.44,2.23,12.09,9.38,78.83,Ramanathapuram
2025-01-13,26.25,29.4,24.04,0.73,15.3,9.38,78.83,Ramanathapuram
2025-01-14,25.36,27.47,23.8,6.11,10.73,9.38,78.83,Ramanathapuram
2025-01-15,24.99,27.71,23.12,3.71,9.31,9.38,78.83,Ramanathapuram
2025-01-16,24.86,27.38,23.19,0.26,14.91,9.38,78.83,Ramanathapuram
2025-01-17,24.68,28.08,22.1,0.06,20.71,9.38,78.83,Ramanathapuram
2025-01-18,24.13,26.65,22.12,10.57,11.18,9.38,78.83,Ramanathapuram
2025-01-19,25.0,26.99,23.48,17.41,7.79,9.38,78.83,Ramanathapuram
2025-01-20,25.31,28.59,22.83,2.57,13.44,9.38,78.83,Ramanathapuram
2025-01-21,24.58,28.18,21.53,0.18,18.98,9.38,78.83,Ramanathapuram
2025-01-22,25.15,28.88,22.13,1.06,10.71,9.38,78.83,Ramanathapuram
2025-01-23,25.21,28.72,22.76,1.6,15.39,9.38,78.83,Ramanathapuram
2025-01-24,24.77,28.26,22.04,0.03,18.99,9.38,78.83,Ramanathapuram
